id,song_title,artists,year
719298,don't look down,vivian,2005
86793,hold me back,der mystik,0
322759,got to make a way - original,joe higgs,0
674347,hell is for heroes,one man army and the undead quartet,2006
313301,magic moments,fred buscaglione,0
757197,don't worry (album version),mavado,0
813602,atlas,optix sounds,0
665009,she's the blues,augie meyers,0
95954,silence (fade's sanctuary mix),delerium,2000
429424,breed again (album version),young prince & real t,0
803692,yeki bood yeki nabood,atta,0
501241,i.c.u.  (lp version),saigon kick,1991
491281,crunk monkey atl style,hydro,0
354357,you want me,andrew fields,0
467201,pull it out somewhen,misel quitno,0
539789,underdog (as made famous by kasabian),cardio workout crew,0
434928,rockin' chair,davis coen,0
294564,let the music take control,darude_ js16,2000
825869,plane ride,john boswell,0
423866,brother's unite,yami bolo,2000
75684,dying in new brunswick,thursday,1999
242910,god rest ye_ merry gentlemen,reo speedwagon,0
366099,conversations,freddie ravel,0
394885,her sorcery,imaad wasif,2009
607692,(o come) emmanuel,warren cooper,0
913899,save the last dance (album version),the walkmen,0
338447,snijeg pada na behar voce,indexi,0
276218,spit and spite,big in japan,0
504641,lose control,ungdomskulen,2009
412884,lightnin' strikes,lou christie,1965
858109,toimeen tullaan,solistiyhtye suomi,2001
372280,the infinites feat. paul conboy,bomb the bass,0
218291,the morning paper,billy walker,0
669110,bonny,prefab sprout,1985
802937,la sombra,la migra,0
596893,stay with me,valeria,0
397405,ferngesteuert,killerpilze,2006
725979,cruzando el paraiso (dueto con johnny hallyday),loquillo,0
194396,cindy (digitally remastered 93),andy griffith,0
6487,dont tell mama,a-team,0
763655,midnight blvd. (new age dance),dancing fantasy,1990
175836,semi-intro,melodyssey,0
841174,año perfecto,playa limbo,0
282091,renegade,kings of convenience,2009
851415,mamie,alain turban,0
607689,that's the way i feel (mono),billy j kramer & the dakotas,0
536389,a qui la faute,christophe maé,0
931149,middle,dixie hustler,0
374019,it was you (intro),prozak,0
142449,the good times are killing me (live),headcoats,0
750060,amazing grace,daniel kobialka,0
903606,the secrets of the floating island '99,xrs land,0
694719,michelle,scott glasgow,2009
857716,grand mamou,harry choates,0
518628,compromise,the mercury project,0
945505,stigmata martyr,coph nia,2003
532831,aye wauken-o,eddi reader,0
314667,i am the rain,peter doherty,2009
758282,someday my prince will come,etta jones,2006
66788,computadores fazem arts,far east ghost,0
159878,offhshore blues,roy carrier,0
120464,letzte minute,killerpilze,2007
280383,in the evening,arbee stidham,0
568271,all i know,dj jazzy jeff feat. c.l. smooth,2007
223241,look who's stalking,steve bug,0
907730,diana - part 1,paul kantner;grace slick,0
139762,benign (1998 digital remaster),earl anderza,0
172977,sunday afternoons (the chill way),vanessa daou,0
838941,when i grow up,the pussycat dolls,2008
250954,hoy que no estas,juan fernando velasco,2003
852495,texas dust,homesick james,0
535639,throw it back (we will destroy you),the mfa,0
895157,classic girl (2006 remastered album version),jane's addiction,2006
609256,sun's rising,soulside,0
548495,halfwayup the stairway of mucus,venetian snares + speedranch,2001
856554,can't get over,september,2007
45978,the days are getting longer,jim stärk,2006
848269,encouragement,john p. kee,0
385688,kesäinen kukkiva maa,carola,1997
442622,deathsquad,impious,2004
863813,afterscool,kevin moore,0
882639,don't forget this song,the carter family,0
181847,paris nord by night,despo' rutti,0
217995,if i'd thought,susan gibson,0
311334,wa wa(os),mei chi chiang,0
710830,asleep on the snow,comet gain,2000
41587,remember tomorrow,[re:jazz],2004
562247,el ganador (the winner takes it all),los palominos,1995
921820,baraka (by steffano miele),ojos de brujo,0
830650,put it there (strike beatz rmx),chaaya,0
197530,imbriqués part 1,paradigm,0
413058,me a killer,captain barkey & ganglords,0
716181,shine like gold & diamonds,glass candy,2010
513403,pools paradise,connie francis,0
894193,gold leaf tree (stereo),the koobas,1969
269344,quedate conmigo,ha-ash,2005
524748,fez,thumper,0
287440,worrier king [live version],warren zevon,0
800077,ai si ji mo,michelle & vickie,0
499351,behind the groove,teena marie,1980
890997,anna lee (lp version),dream theater,1997
43879,almost had me,left side brain,2009
450978,big dumb smile,the pale pacific,0
800867,southern comfort,broadcast,0
663906,i can't find the time,faron young,0
563612,police,dallas,1998
912070,act x.,medusa's spell,0
847671,todavia,roberto jordan,0
402214,i remember that,saturday night - world premiere recording,0
920353,casualty (ep version),camera can't lie,0
698600,near me,jason fioto,0
422094,il ballo dell'estate,pierdavide carone,2010
481590,that makes it tough,the lazy cowgirls,0
477387,your cheatin' heart,jimmy wakely,0
407436,he ain't as black as he's painted,billy ocean,0
883135,oh darling!,sahara hotnights,1999
480351,seymour,human eye,0
634931,volare,mcguire sisters,2008
522184,gangstas,mystikal featuring snoop doggy dogg & master p,1997
83409,al andar,abba,1980
86843,meeting mouna,jan a. p. kaczmarek,2008
596533,why won't you touch me,capercaillie,1995
182804,in avernus,nothingface,2003
824205,need some (album),matthias 'matty' heilbronn,0
146724,one brown mouse,echolyn,1996
611281,electron,thermo,0
788050,always waiting (album version),stellar kart,2006
72816,spacey,sal ban,0
760133,beautiful belgic,lord invader,0
701702,the sell out,example,2006
167808,hey hey,jim stärk,2002
2203,clr 15 a move beyond,virgil enzinger,0
945290,shooting arrows,seachange,2006
148800,dogbone,curve,1998
504217,kerry dancing,marika,0
686678,no strangeclock,phonophani,1998
955541,whisker face,scared straight,0
120878,marching up to zion,the original five blind boys of alabama,0
126696,hedphelym,aphex twin,1992
754611,heaven,dead meadow,2003
147443,volaré,charlie drake,0
894399,80's,stuurbaard bakkebaard,2009
390459,angel,ococo,0
161603,fragment 4,kruger,0
167643,north star,magnolia electric co.,2005
610713,tinkertoy tomorrow,milk 'n' cookies,0
881404,i wanna be,emma roberts,2005
481354,ereena,nana mouskouri,0
357693,link in the chain,john sebastian,2001
782048,last of the dragonlords,domine,1999
836057,facing the thousand,light this city,2006
886365,washout,stereoheroes,0
809488,lover man (oh_ where can you be),ray bryant,1996
530416,symphony no. 35 in d major kv 385: allegro con spirito,herbert von karajan,0
302955,nothings impossible,the lodger,2010
176593,a change is gonna come,swervedriver,1993
24956,red dress,ernie watts,0
254377,come apart (lp version),virgos merlot,1999
648979,fame's mood,agitation free,1999
392086,i feel fine (lp version),charles river valley boys,0
466234,der fahrradverkäufer,karat,1986
924147,ode to a friend,andy yorke,2008
684911,riot in cell block no.9,commander cody,0
665770,threat,jay-z,2003
52608,surrounded,half foot outside,0
672828,rockin' rooster inn,del reeves,0
894294,the diary,neil sedaka,1989
798855,tornetti tropical,gatto ciliegia contro il grande freddo,2001
615112,not like this,i was a king,2009
247675,rainbow,terje rypdal_ inger lise rypdal_ eckehard fintl_ jan garbarek_ bobo stenson_ arild andersen_ jon chr,1971
840227,duck,manson family,0
263503,orik gullaganda,sevara nazarkhan,2003
499293,walhalla,gouryella,1999
371858,so what,metallica,1987
184847,core 'ngrato,sergio franchi,0
212962,a better ghost,butcher boy,2009
643962,rad (rod & danny),t lavitz,0
449854,hardcore (1º escalão) (live),humanos,0
31768,naked eyes,leandra,2008
268446,strike it (dj hurricane mix),dub war,1995
71446,all i want for a christmas day,tanga with his friends,0
194557,yardbird blues,brown mcghee_ jay mcshann & eddie 'cleanhead' vinson,0
942646,omega centaurus,dimension 5,0
37675,no gimme no bun,little john,0
289170,voip,santiago nino,0
421666,four scottish dances: iii. allegretto,band of the u.s. air force reserve,0
568100,mali mousso,mamou sidibé,0
670057,brilliant days,daizystripper,0
472895,angels far beyond,tiamat,1991
808278,nogoarea (sunmix),border crossing,0
379872,resistance [tiësto remix],muse,0
749869,murder she wrote (chinese mix),chaka demus & pliers,0
251748,superheroes,bashy,2008
171732,beautiful world,james bryan feat. re'nee wynter,0
319129,great is thy faithfulness,stan whitmire,0
243732,parla piano / you are my lady,la pina / the king,0
570655,still don't know,david kitt,0
613016,hell doll baby,vetiver,2008
403945,i surrender,discotronic,2009
253193,where the humans eat,willy mason,2004
517251,generational curse,war of ages,2008
56967,statesboro blues,the devil makes three,2009
133229,believe,the smashing pumpkins,1995
47088,house rent boogie,john lee hooker,1950
867075,parlez-moi de saison,maxime le forestier,1973
192334,el llanto de un borracho,lisandro meza,0
476742,corazon de hielo,los chunguitos,0
211228,four songs for soprano_ cello and piano (1994)/4. the lacemaker (slowly),yo-yo ma;sylvia mcnair;andré previn,0
452800,lady marmalade (voulez-vous coucher avec moi?),tonya,0
167157,four iz the number (original club mix),gary d.,0
572254,fume is the way,anima sound system,2003
747721,virus,thunderstone,2002
554320,theme from mr. broadway,oliver nelson,1965
28196,i plead insanity,belinda carlisle,1991
698056,ultrafunkula,armand van helden,1997
203386,el caso que se perdió,reynaldo armas,0
270264,bad conditions,accessory,2005
862739,mean when i'm mad,eddie cochran,1957
486534,fuel,cybervixen,0
930454,kick down,bad company,1982
838676,victims of the age,mark heard,1982
876781,bakala dia kuba,papa wemba,0
284925,mil espejos,nudozurdo,2008
702238,only one i had,moke,0
402912,john hardy,echt!,0
434933,lullaby of birdland,ray conniff & his orchestra,0
373564,endless sleep,jody reynolds,1958
845060,kick out the jams,jeff buckley,2001
707339,qué bonito es el amor,la pegatina,2009
252640,choeur de rainettes vertes,biosphere: nature sounds (biosphere: sons de la nature),0
388038,wiggle outta this,curtis salgado,0
682604,auld lang syne,billy vaughn,2004
341708,happy people,kathy brown,0
185465,a foggy day,ella fitzgerald_ louis armstrong,1956
341188,let your feelings show,ronnie spector,0
577641,bewitched/a pretty girl is like a melody/is it true what they say about dixie? (medley),reginald dixon,0
233996,hearts,yes,1983
349885,the way you look tonite,annie ross,0
793532,west coast friendship (can't stop eating ep album version),starflyer 59,2002
564941,escobilla 2ª parte,varios,0
706507,industrial love,in strict confidence,1998
637825,the dutchman,steve goodman,0
817544,daddy sang bass,fred waring,0
561877,flexy body,69,0
430522,homosexuality,adam ray,0
566621,cell walk for celeste,cecil taylor,0
923962,identity,slapshot,2003
955144,you need help,jon cougar concentration camp,0
858716,menelec,squarepusher,2004
70630,greed and gold,seth lakeman,2008
21568,what's wrong with this picture,opio,2005
81434,old skool love,divine brown,2005
533554,end of the world,gaskin,1981
837206,untitled,harry pussy,1996
647602,scarred by happiness (l.s.d.),ghost machine,2005
582371,your whole life long (bedtime prayers album version),twila paris,0
955929,exodus,the cinematic orchestra/london metropolitan orchestra,2008
881167,clan ronald /j.b.'s reel/ paddy mac's/ kitty sheain's reel,altan,1997
907860,pretty girl megamix (shimmer),pretty boy crossover,2002
179705,burning tree,burning tree,1990
562352,silent woods,silent dreams,0
480308,golden lady,maxi priest,0
336763,cannibal mc,al peco,0
254940,young blood (live),stan kenton orchestra_ stan kenton,0
880857,serenity,godsmack,2003
612209,noch immer,roots rockers,0
742941,catwalk,girls in hawaii,2004
738528,what was i thinkin',dierks bentley,2003
162400,back to basics,everette harp,0
722500,brand new,guce,0
198331,hell's out/lazer tag,diablo,0
644109,my apology,floetry,2005
310608,sterminate go left,breaking point,0
808520,i just want to be the one in your life,barry manilow,1978
899290,i hold it close,azalia snail,0
18621,storm of love (album version),highway 101,1991
794419,satanic sacrifice,nifelheim,1995
474451,(we ain't got) nothin' yet,the blues magoos,1966
613262,endangered species (full length version),kiko loureiro,2004
136115,mangos,machito,0
479129,player in the league,new order,2002
363209,song for sarah jane,hawksley workman,2010
315346,i ain't got nobody,preservation hall jazz band_ buddy miller,1989
721133,the devil with the devil,golden gate jubilee quartet,0
794989,the sugar shack,ashanti,2003
904969,who knows,vickie winans,0
92600,london calling,chrome dreams - cd audio series,0
599771,stand my ground,capdown,0
285202,calvary cross,richard thompson / linda thompson,1993
514297,play to win (wesley s remix),k3 feat. alice lascelles,0
879936,the sandgate girl's lament / elsie marley,the high level ranters,0
420343,tripmaker,the seeds,1966
547004,my baby loves lovin',white plains,1990
212179,fable,detritus,0
589348,beginning of an end,gina,0
15926,all that will be has become_ all that has come isn't gone,arbouretum,2004
589248,the kid on the mountain,tim o'brien,0
209814,pch one,pernice brothers,2006
380886,one voice now,pam thum,0
866818,ha-keem,burnshee thornside,2004
569176,tuesday heartbreak,stevie wonder,1972
960140,what's on your worried mind,cecil grant,0
185164,sløv uten dop,postgirobygget,1995
732733,cousins,vampire weekend,2009
221400,flicka_ vad är det du vill mig? (3:08),björns vänner,2006
821469,la magia de tus 15 anos,melody,0
425772,that's the smoke they're blowin',dan hicks and the hot licks,2004
495446,coco & boy,alexandre desplat,0
809705,kick in the teeth,christoph de babalon,1997
215430,boogie no. 1 (cow cow boogie),cow cow davenport,0
313236,lay on me,inland knights,0
224598,good music brother,prince far i & the arabs,1995
