product_name,num_of_words,total_str_len,avg_word_len,fraction_capitalized,num_of_non-Eng_words,num_of_digits,word(s)_with_uppercase_letters,starts_with_brand,paranthesis,)_in_last_word,\w-\w_end,\w-\w_second,\d_end,contains_year,contains_inch_info,contains_core_info,starts_with_i,concatenated_words,keywords_downstream,is_was_downstream,(_downstream,$_downstream,the_upstream,",_or_._after_string",\w-\w_downstream,label
Cybernet iOne-GX31,2,17,8.5,1.0,1,2,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1
Apple iMac (Nvidia GeForce GT 130),6,29,4.833333333333333,0.75,2,3,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
Sony VAIO VGC-LV190Y,3,18,6.0,1.0,1,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Apple iMac 21.5-inch (Thunderbolt),4,31,7.75,0.5,2,3,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1
Apple iMac 21.5-inch (Core i3),5,26,5.2,0.5,3,4,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1
Apple iMac 27-inch (Thunderbolt),4,29,7.25,0.5,2,2,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1
Apple iMac 21.5-inch (Thunderbolt),4,31,7.75,0.5,2,3,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1
Dell Inspiron One 2305 (Blu-ray),5,28,5.6,1.0,2,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
Falcon Northwest Tiki,3,19,6.333333333333333,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Apple iMac 27-inch (Nvidia GeForce GTX 675M) ,7,38,5.428571428571429,0.75,3,5,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1
Apple iMac 27-Inch (Late 2012),5,26,5.2,0.5,3,6,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1
Dell XPS 27 Touch All-in-One (2720),6,30,5.0,1.0,3,6,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
Vizio 27-inch All-in-One Touch PC (CA27T-B1) ,6,39,6.5,1.0,3,5,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1
Lenovo IdeaCentre Horizon,3,23,7.666666666666667,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
Lenovo IdeaCentre Horizon,3,23,7.666666666666667,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
Apple iMac 27-inch (Nvidia GeForce GTX 675M) ,7,38,5.428571428571429,0.75,3,5,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1
Apple iMac 27-inch with Retina 5K Display,7,35,5.0,0.6,2,3,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
MSI Gaming 24GE 2QE-014US,4,22,5.5,1.0,2,6,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
HP Sprout,2,8,4.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
HP Z1 G2 ,3,6,2.0,1.0,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Lenovo Horizon 2,3,14,4.666666666666667,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
HP Sprout,2,8,4.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MSI AG270 Gaming All-in-One (2PC-006US),5,35,7.0,1.0,3,7,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1
Lenovo Horizon 2,3,14,4.666666666666667,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
HP Z1 G2 ,3,6,2.0,1.0,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Apple iMac 27-inch with Retina 5K Display,7,35,5.0,0.6,2,3,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
Google Nexus 10,3,13,4.333333333333333,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
Google Nexus 10,3,13,4.333333333333333,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Samsung Galaxy Tab S 8.4,5,20,4.0,1.0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Apple iPad mini 3,4,14,3.5,0.3333333333333333,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1
Samsung Galaxy Tab S2 8.0,5,21,4.2,1.0,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Apple Pencil,2,11,5.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Asus ZenPad S 8.0 (Z580CA),5,22,4.4,1.0,2,5,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1
Apple Mac mini (Late 2012),5,22,4.4,0.6666666666666666,2,4,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
Apple Mac mini (Thunderbolt),4,25,6.25,0.6666666666666666,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
Polywell Poly i1000A-3770T,3,24,8.0,1.0,1,8,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
Shuttle X6100,2,12,6.0,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Polywell Poly i1000A-3770T,3,24,8.0,1.0,1,8,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1
Polywell Poly i1000A-3770T,3,24,8.0,1.0,1,8,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
Apple Mac mini (Late 2012),5,22,4.4,0.6666666666666666,2,4,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
Polywell Poly i1000A-3770T,3,24,8.0,1.0,1,8,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
Apple MacBook (Core 2 Duo 2.4GHz),6,28,4.666666666666667,1.0,3,3,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1
HP Pavilion dm4,3,13,4.333333333333333,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
Dell Inspiron 1464,3,16,5.333333333333333,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
Lenovo ThinkPad Edge 13,4,20,5.0,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1
Apple MacBook (Core 2 Duo 2.4GHz),6,28,4.666666666666667,1.0,3,3,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1
Apple MacBook 13-inch,3,19,6.333333333333333,1.0,1,2,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1
Apple MacBook 13-inch (Penryn),4,27,6.75,1.0,2,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
HP Pavilion dv2500t,3,17,5.666666666666667,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Dell Inspiron 1420,3,16,5.333333333333333,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1
Toshiba Satellite U405-S2830,3,26,8.666666666666666,1.0,1,7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Lenovo ThinkPad X300,3,18,6.0,1.0,1,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1
Gateway T-6828,2,13,6.5,1.0,1,4,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Apple MacBook 13-inch (Penryn),4,27,6.75,1.0,2,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
Fujitsu LifeBook P8010,3,20,6.666666666666667,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1
Gateway T-6828,2,13,6.5,1.0,1,4,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
HP Pavilion dv2500t,3,17,5.666666666666667,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
Dell Inspiron 1420,3,16,5.333333333333333,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Gateway T-6828,2,13,6.5,1.0,1,4,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Dell Inspiron 1420,3,16,5.333333333333333,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
Apple MacBook 13-inch (Penryn),4,27,6.75,1.0,2,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
Apple MacBook Air,3,15,5.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1
Apple MacBook Air 13-inch,4,22,5.5,1.0,1,2,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1
Asus Zenbook UX305FA-ASM1,3,23,7.666666666666667,1.0,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
HP EliteBook Folio 1020,4,20,5.0,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1
Apple MacBook Pro 13-inch,4,22,5.5,1.0,1,2,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1
Lenovo ThinkPad Yoga 11e,4,21,5.25,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1
Dell XPS 13,3,9,3.0,1.0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
Lenovo Yoga 3 14,4,13,3.25,1.0,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
Acer Aspire S7-393-7451,3,21,7.0,1.0,1,8,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
Dell Inspiron 13 7000 Series 2-in-1,6,30,5.0,1.0,3,8,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
Acer Aspire S7-393-7451,3,21,7.0,1.0,1,8,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
Apple MacBook Air,3,15,5.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
Apple MacBook Air 13-inch,4,22,5.5,1.0,1,2,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1
Apple MacBook Air,3,15,5.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1
Acer Aspire S7-393-7451,3,21,7.0,1.0,1,8,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Asus Zenbook UX305FA-ASM1,3,23,7.666666666666667,1.0,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1
Lenovo Yoga 3 Pro,4,14,3.5,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
Apple MacBook Pro 13-inch,4,22,5.5,1.0,1,2,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
Dell XPS 13,3,9,3.0,1.0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
Lenovo Yoga 3 14,4,13,3.25,1.0,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
Acer Aspire S7-393-7451,3,21,7.0,1.0,1,8,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
Dell Inspiron 13 7000 Series 2-in-1,6,30,5.0,1.0,3,8,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
Acer Aspire S7-393-7451,3,21,7.0,1.0,1,8,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Apple MacBook Air 13-inch,4,22,5.5,1.0,1,2,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
Apple MacBook Air 13-inch,4,22,5.5,1.0,1,2,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
Apple MacBook Pro 13-inch (Core 2 Duo 2.4GHz),8,38,4.75,1.0,4,5,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1
Apple MacBook Pro 13-inch,4,22,5.5,1.0,1,2,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
Dell Adamo XPS,3,12,4.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
HP Envy 13,3,8,2.6666666666666665,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
Asus UL80Vt-A1,2,13,6.5,1.0,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1
Sony VAIO VPC-Z116GXS,3,19,6.333333333333333,1.0,1,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
Dell Inspiron i1464-4382OBK,3,25,8.333333333333334,1.0,1,8,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1
HP Pavilion dv4-2153cl,3,20,6.666666666666667,1.0,1,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
Asus U30Jc-A1,2,12,6.0,1.0,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Asus U30Jc-A1,2,12,6.0,1.0,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1
Apple MacBook Pro 13-inch (Core 2 Duo 2.4GHz),8,38,4.75,1.0,4,5,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1
Asus U30Jc-A1,2,12,6.0,1.0,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
Archos 7 Home Tablet,4,17,4.25,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1
Archos 7 Home Tablet,4,17,4.25,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
Asus B43J-A1B,2,12,6.0,1.0,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1
Dell Vostro 3300,3,14,4.666666666666667,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1
Lenovo ThinkPad T410s,3,19,6.333333333333333,1.0,1,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1
Asus B43J-A1B,2,12,6.0,1.0,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Asus B43J-A1B,2,12,6.0,1.0,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Asus B43J-A1B,2,12,6.0,1.0,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Asus U52F-BBL9,2,13,6.5,1.0,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1
Dell Vostro 3300,3,14,4.666666666666667,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Asus B43J-A1B,2,12,6.0,1.0,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
Asus B43J-A1B,2,12,6.0,1.0,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Asus B43J-A1B,2,12,6.0,1.0,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Lenovo ThinkPad T410,3,18,6.0,1.0,1,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
Asus B43J-A1B,2,12,6.0,1.0,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Asus Chromebox M004U,3,18,6.0,1.0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
Amazon Fire,2,10,5.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Acer Chromebox CXI-i38GKM,3,23,7.666666666666667,1.0,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Asus Chromebox M004U,3,18,6.0,1.0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Dell Chromebox,2,13,6.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
Lenovo ThinkCentre Chromebox Tiny Desktop,5,37,7.4,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
CTL Chromebook J2,3,15,5.0,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Asus Chromebox M004U,3,18,6.0,1.0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Asus Chromebit,2,13,6.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
Asus Chromebox M004U,3,18,6.0,1.0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1
Asus Chromebox M004U,3,18,6.0,1.0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
Lenovo IdeaCentre Q190,3,20,6.666666666666667,1.0,1,3,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1
Intel NUC (Next Unit of Computing) Kit D54250WYK,8,41,5.125,0.8,3,5,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1
HP Slate 21,3,9,3.0,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1
HP Slate 21,3,9,3.0,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Samsung Series 3 Chromebox (XE300M22),5,33,6.6,1.0,2,6,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1
HP Slate 21,3,9,3.0,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Asus Chromebox M004U,3,18,6.0,1.0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
Samsung Series 3 Chromebox (XE300M22),5,33,6.6,1.0,2,6,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Gateway ZX4270-UB31,2,18,9.0,1.0,1,6,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
Asus Chromebox M004U,3,18,6.0,1.0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
ASUS EeePC 1000HE,3,15,5.0,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
MSI Wind,2,7,3.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
MSI Wind,2,7,3.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
Acer Aspire One (10-inch),4,22,5.5,1.0,1,2,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1
Samsung NC10-14GB,2,16,8.0,1.0,1,4,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
MSI Wind,2,7,3.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
HP Mini 2140,3,10,3.3333333333333335,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
MSI Wind,2,7,3.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
Dell Inspiron Mini 12,4,18,4.5,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Apple MacBook 13-inch (Aluminum),4,29,7.25,1.0,2,2,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
Sony VAIO VGN-Z590,3,16,5.333333333333333,1.0,1,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Acer Aspire One (10-inch),4,22,5.5,1.0,1,2,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
Samsung NC10-14GB,2,16,8.0,1.0,1,4,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Lenovo IdeaPad S10,3,16,5.333333333333333,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1
HP Mini 1000,3,10,3.3333333333333335,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
Dell Inspiron Mini 9,4,17,4.25,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Samsung NC10-14GB,2,16,8.0,1.0,1,4,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
Samsung NC10-14GB,2,16,8.0,1.0,1,4,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
Samsung NC10-14GB,2,16,8.0,1.0,1,4,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Acer Aspire One (10-inch),4,22,5.5,1.0,1,2,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
HP Mini 2140,3,10,3.3333333333333335,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1
HP Mini 2140,3,10,3.3333333333333335,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Acer Aspire One,3,13,4.333333333333333,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ASUS EeePC 1000HE,3,15,5.0,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
ASUS EeePC 1000HE,3,15,5.0,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Asus Essentio CG8350-06,3,21,7.0,1.0,1,6,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1
Dell Inspiron Zino HD (Inspiron 410),6,31,5.166666666666667,1.0,2,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
HP Pavilion Elite HPE-410y,4,23,5.75,1.0,1,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
HP Pavilion p6751c-b,3,18,6.0,1.0,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
Cyberpower Gamer Dragon,3,21,7.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
iBuypower LAN Warrior II,4,21,5.25,0.75,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1
Falcon Northwest Tiki,3,19,6.333333333333333,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Asus ET2701INKI-B046C,2,20,10.0,1.0,1,7,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1
Asus ET2700INKS-B062C,2,20,10.0,1.0,1,7,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1
Apple iMac 27-inch (Thunderbolt),4,29,7.25,0.5,2,2,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1
Dell XPS One 27,4,12,3.0,1.0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
HP Omni 27,3,8,2.6666666666666665,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
HP Omni 27,3,8,2.6666666666666665,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
HP Omni 27,3,8,2.6666666666666665,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
HP Omni 27,3,8,2.6666666666666665,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
HP Omni 27-1015t,3,14,4.666666666666667,1.0,1,6,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
Dell XPS One 27,4,12,3.0,1.0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
Dell XPS One 27,4,12,3.0,1.0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Asus ET2701INKI-B046C,2,20,10.0,1.0,1,7,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
HP Omni 27,3,8,2.6666666666666665,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Dell XPS One 27,4,12,3.0,1.0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
HP Omni 27,3,8,2.6666666666666665,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
HP Omni 27-1015t,3,14,4.666666666666667,1.0,1,6,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Asus ET2701INKI-B046C,2,20,10.0,1.0,1,7,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1
Falcon Northwest Tiki,3,19,6.333333333333333,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Asus MeMO Pad HD 7,5,14,2.8,1.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Google Nexus 7,3,12,4.0,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
HP Slate 7,3,8,2.6666666666666665,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Samsung Galaxy Tab 3 8.0,5,20,4.0,1.0,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
HP Slate 7,3,8,2.6666666666666665,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Asus MeMO Pad HD 7,5,14,2.8,1.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
Google Nexus 7,3,12,4.0,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Asus ROG G751JY-DH72X,3,19,6.333333333333333,1.0,1,5,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
